student,task,time,pathway_level,score
3581750,33008,midway,L1,1
3581750,96748,midway,L2,1
3581750,06238,midway,L2,1
3581750,97634,midway,L2,1
3581750,54596,midway,L2,1
6251575,13080,end_of_unit,L3,1
6251575,56741,end_of_unit,L3,1
6251575,27971,end_of_unit,L3,1
6251575,63088,end_of_unit,L3,1
6251575,14415,baseline,L1,1
6251575,56400,baseline,L1,1
6251575,00592,baseline,L1,0
6251575,49531,midway,L1,1
6251575,96568,midway,L1,1
6251575,33008,midway,L1,1
6251575,96748,midway,L2,1
6251575,06238,midway,L2,1
6251575,97634,midway,L2,1
6251575,54596,midway,L2,1
6505473,14415,baseline,L1,0
6505473,56400,baseline,L1,1
6505473,00592,baseline,L1,1
6505473,96748,midway,L2,1
6505473,06238,midway,L2,1
6505473,97634,midway,L2,1
6505473,54596,midway,L2,1
6505473,13080,end_of_unit,L3,0
6505473,56741,end_of_unit,L3,0
6505473,27971,end_of_unit,L3,0
6505473,63088,end_of_unit,L3,0
1905098,13080,end_of_unit,L3,1
1905098,56741,end_of_unit,L3,0
1905098,27971,end_of_unit,L3,1
1905098,63088,end_of_unit,L3,1
1905098,96748,midway,L2,1
1905098,06238,midway,L2,1
1905098,97634,midway,L2,1
1905098,54596,midway,L2,1
1905098,14415,baseline,L1,1
1905098,56400,baseline,L1,0
1905098,00592,baseline,L1,1
3940534,10231,end_of_unit,L2,1
3940534,97673,end_of_unit,L2,1
3940534,38641,end_of_unit,L2,1
3940534,13080,end_of_unit,L3,1
3940534,56741,end_of_unit,L3,1
3940534,27971,end_of_unit,L3,0
3940534,63088,end_of_unit,L3,1
3940534,14415,baseline,L1,1
3940534,56400,baseline,L1,0
3940534,00592,baseline,L1,1
3940534,96748,midway,L2,1
3940534,06238,midway,L2,1
3940534,97634,midway,L2,0
3940534,54596,midway,L2,1
1189720,13080,end_of_unit,L3,1
1189720,56741,end_of_unit,L3,1
1189720,27971,end_of_unit,L3,1
1189720,63088,end_of_unit,L3,1
1189720,14415,baseline,L1,0
1189720,56400,baseline,L1,1
1189720,00592,baseline,L1,1
1189720,96748,midway,L2,1
1189720,06238,midway,L2,1
1189720,97634,midway,L2,1
1189720,54596,midway,L2,1
4998678,10231,end_of_unit,L2,1
4998678,97673,end_of_unit,L2,1
4998678,38641,end_of_unit,L2,1
4998678,13080,end_of_unit,L3,1
4998678,56741,end_of_unit,L3,1
4998678,27971,end_of_unit,L3,1
4998678,63088,end_of_unit,L3,1
4998678,14415,baseline,L1,0
4998678,56400,baseline,L1,1
4998678,00592,baseline,L1,1
4998678,96748,midway,L2,1
4998678,06238,midway,L2,1
4998678,97634,midway,L2,0
4998678,54596,midway,L2,1
7759636,13080,end_of_unit,L3,1
7759636,56741,end_of_unit,L3,1
7759636,27971,end_of_unit,L3,1
7759636,63088,end_of_unit,L3,1
7759636,14415,baseline,L1,1
7759636,56400,baseline,L1,0
7759636,00592,baseline,L1,1
7759636,96748,midway,L2,1
7759636,06238,midway,L2,1
7759636,97634,midway,L2,1
7759636,54596,midway,L2,1
8390534,14415,baseline,L1,0
8390534,56400,baseline,L1,0
8390534,00592,baseline,L1,0
8390534,49531,midway,L1,0
8390534,96568,midway,L1,0
8390534,33008,midway,L1,1
8390534,96748,midway,L2,1
8390534,06238,midway,L2,NA
8390534,97634,midway,L2,NA
8390534,54596,midway,L2,NA
8390534,10231,end_of_unit,L2,1
8390534,97673,end_of_unit,L2,1
8390534,38641,end_of_unit,L2,1
8390534,13080,end_of_unit,L3,0
8390534,56741,end_of_unit,L3,1
8390534,27971,end_of_unit,L3,0
8390534,63088,end_of_unit,L3,1
5568304,14415,baseline,L1,1
5568304,56400,baseline,L1,1
5568304,00592,baseline,L1,1
5568304,13080,end_of_unit,L3,1
5568304,56741,end_of_unit,L3,1
5568304,27971,end_of_unit,L3,1
5568304,63088,end_of_unit,L3,1
5568304,96748,midway,L2,1
5568304,06238,midway,L2,1
5568304,97634,midway,L2,1
5568304,54596,midway,L2,1
3801202,14415,baseline,L1,0
3801202,56400,baseline,L1,1
3801202,00592,baseline,L1,1
3801202,96748,midway,L2,1
3801202,06238,midway,L2,1
3801202,97634,midway,L2,1
3801202,54596,midway,L2,1
3801202,13080,end_of_unit,L3,1
3801202,56741,end_of_unit,L3,1
3801202,27971,end_of_unit,L3,1
3801202,63088,end_of_unit,L3,1
1165637,14415,baseline,L1,1
1165637,56400,baseline,L1,1
1165637,00592,baseline,L1,1
1165637,96748,midway,L2,1
1165637,06238,midway,L2,1
1165637,97634,midway,L2,1
1165637,54596,midway,L2,1
1165637,13080,end_of_unit,L3,0
1165637,56741,end_of_unit,L3,0
1165637,27971,end_of_unit,L3,0
1165637,63088,end_of_unit,L3,1
7802881,13080,end_of_unit,L3,0
7802881,56741,end_of_unit,L3,1
7802881,27971,end_of_unit,L3,1
7802881,63088,end_of_unit,L3,1
7802881,96748,midway,L2,0
7802881,06238,midway,L2,1
7802881,97634,midway,L2,1
7802881,54596,midway,L2,1
7802881,14415,baseline,L1,1
7802881,56400,baseline,L1,1
7802881,00592,baseline,L1,1
8911328,14415,baseline,L1,1
8911328,56400,baseline,L1,1
8911328,00592,baseline,L1,1
8911328,13080,end_of_unit,L3,0
8911328,56741,end_of_unit,L3,1
8911328,27971,end_of_unit,L3,1
8911328,63088,end_of_unit,L3,1
8911328,96748,midway,L2,1
8911328,06238,midway,L2,1
8911328,97634,midway,L2,1
8911328,54596,midway,L2,1
8925775,13080,end_of_unit,L3,1
8925775,56741,end_of_unit,L3,1
8925775,27971,end_of_unit,L3,0
8925775,63088,end_of_unit,L3,1
8925775,14415,baseline,L1,1
8925775,56400,baseline,L1,1
8925775,00592,baseline,L1,1
8925775,96748,midway,L2,1
8925775,06238,midway,L2,1
8925775,97634,midway,L2,1
8925775,54596,midway,L2,1
5118047,49531,midway,L1,0
5118047,96568,midway,L1,0
5118047,33008,midway,L1,0
5118047,96748,midway,L2,0
5118047,06238,midway,L2,0
5118047,97634,midway,L2,0
5118047,54596,midway,L2,0
5118047,10231,end_of_unit,L2,1
5118047,97673,end_of_unit,L2,0
5118047,38641,end_of_unit,L2,0
5118047,13080,end_of_unit,L3,0
5118047,56741,end_of_unit,L3,1
5118047,27971,end_of_unit,L3,0
5118047,63088,end_of_unit,L3,0
5118047,14415,baseline,L1,0
5118047,56400,baseline,L1,0
5118047,00592,baseline,L1,0
4574291,14415,baseline,L1,1
4574291,56400,baseline,L1,1
4574291,00592,baseline,L1,1
4574291,96748,midway,L2,1
4574291,06238,midway,L2,1
4574291,97634,midway,L2,1
4574291,54596,midway,L2,1
4574291,13080,end_of_unit,L3,1
4574291,56741,end_of_unit,L3,0
4574291,27971,end_of_unit,L3,1
4574291,63088,end_of_unit,L3,1
0780213,13080,end_of_unit,L3,1
0780213,56741,end_of_unit,L3,1
0780213,27971,end_of_unit,L3,1
0780213,63088,end_of_unit,L3,1
0780213,14415,baseline,L1,1
0780213,56400,baseline,L1,1
0780213,00592,baseline,L1,1
0780213,96748,midway,L2,1
0780213,06238,midway,L2,1
0780213,97634,midway,L2,1
0780213,54596,midway,L2,1
5519833,13080,end_of_unit,L3,1
5519833,56741,end_of_unit,L3,1
5519833,27971,end_of_unit,L3,1
5519833,63088,end_of_unit,L3,1
5519833,14415,baseline,L1,1
5519833,56400,baseline,L1,1
5519833,00592,baseline,L1,1
5519833,96748,midway,L2,0
5519833,06238,midway,L2,1
5519833,97634,midway,L2,1
5519833,54596,midway,L2,1
9281272,13080,end_of_unit,L3,1
9281272,56741,end_of_unit,L3,1
9281272,27971,end_of_unit,L3,1
9281272,63088,end_of_unit,L3,1
9281272,14415,baseline,L1,1
9281272,56400,baseline,L1,0
9281272,00592,baseline,L1,1
9281272,96748,midway,L2,1
9281272,06238,midway,L2,1
9281272,97634,midway,L2,1
9281272,54596,midway,L2,1
3152979,14415,baseline,L1,0
3152979,56400,baseline,L1,0
3152979,00592,baseline,L1,0
3152979,10231,end_of_unit,L2,1
3152979,97673,end_of_unit,L2,1
3152979,38641,end_of_unit,L2,0
3152979,13080,end_of_unit,L3,0
3152979,56741,end_of_unit,L3,0
3152979,27971,end_of_unit,L3,0
3152979,63088,end_of_unit,L3,0
3152979,49531,midway,L1,0
3152979,96568,midway,L1,0
3152979,33008,midway,L1,0
3152979,96748,midway,L2,0
3152979,06238,midway,L2,0
3152979,97634,midway,L2,0
3152979,54596,midway,L2,0
4288542,14415,baseline,L1,1
4288542,56400,baseline,L1,1
4288542,00592,baseline,L1,1
4288542,13080,end_of_unit,L3,1
4288542,56741,end_of_unit,L3,1
4288542,27971,end_of_unit,L3,1
4288542,63088,end_of_unit,L3,1
4288542,96748,midway,L2,1
4288542,06238,midway,L2,1
4288542,97634,midway,L2,1
4288542,54596,midway,L2,1
8331088,14415,baseline,L1,1
8331088,56400,baseline,L1,1
8331088,00592,baseline,L1,1
8331088,96748,midway,L2,0
8331088,06238,midway,L2,0
8331088,97634,midway,L2,1
8331088,54596,midway,L2,1
8331088,10231,end_of_unit,L2,0
8331088,97673,end_of_unit,L2,1
8331088,38641,end_of_unit,L2,0
8331088,13080,end_of_unit,L3,0
8331088,56741,end_of_unit,L3,1
8331088,27971,end_of_unit,L3,0
8331088,63088,end_of_unit,L3,1
1053222,14415,baseline,L1,0
1053222,56400,baseline,L1,0
1053222,00592,baseline,L1,1
1053222,49531,midway,L1,1
1053222,96568,midway,L1,1
1053222,33008,midway,L1,1
1053222,96748,midway,L2,1
1053222,06238,midway,L2,1
1053222,97634,midway,L2,1
1053222,54596,midway,L2,1
1053222,13080,end_of_unit,L3,0
1053222,56741,end_of_unit,L3,0
1053222,27971,end_of_unit,L3,0
1053222,63088,end_of_unit,L3,0
4178019,96748,midway,L2,1
4178019,06238,midway,L2,1
4178019,97634,midway,L2,1
4178019,54596,midway,L2,1
4178019,14415,baseline,L1,1
4178019,56400,baseline,L1,0
4178019,00592,baseline,L1,1
4178019,13080,end_of_unit,L3,0
4178019,56741,end_of_unit,L3,0
4178019,27971,end_of_unit,L3,0
4178019,63088,end_of_unit,L3,1
3465816,14415,baseline,L1,1
3465816,56400,baseline,L1,1
3465816,00592,baseline,L1,1
3465816,96748,midway,L2,1
3465816,06238,midway,L2,1
3465816,97634,midway,L2,1
3465816,54596,midway,L2,1
3465816,13080,end_of_unit,L3,0
3465816,56741,end_of_unit,L3,0
3465816,27971,end_of_unit,L3,1
3465816,63088,end_of_unit,L3,1
6469315,13080,end_of_unit,L3,1
6469315,56741,end_of_unit,L3,1
6469315,27971,end_of_unit,L3,1
6469315,63088,end_of_unit,L3,1
6469315,14415,baseline,L1,1
6469315,56400,baseline,L1,1
6469315,00592,baseline,L1,1
6469315,96748,midway,L2,1
6469315,06238,midway,L2,1
6469315,97634,midway,L2,1
6469315,54596,midway,L2,1
8539982,14415,baseline,L1,0
8539982,56400,baseline,L1,0
8539982,00592,baseline,L1,1
8539982,49531,midway,L1,1
8539982,96568,midway,L1,1
8539982,33008,midway,L1,1
8539982,96748,midway,L2,1
8539982,06238,midway,L2,1
8539982,97634,midway,L2,1
8539982,54596,midway,L2,1
8539982,13080,end_of_unit,L3,1
8539982,56741,end_of_unit,L3,1
8539982,27971,end_of_unit,L3,1
8539982,63088,end_of_unit,L3,1
0371332,13080,end_of_unit,L3,0
0371332,56741,end_of_unit,L3,0
0371332,27971,end_of_unit,L3,1
0371332,63088,end_of_unit,L3,1
0371332,14415,baseline,L1,1
0371332,56400,baseline,L1,1
0371332,00592,baseline,L1,1
0371332,96748,midway,L2,1
0371332,06238,midway,L2,1
0371332,97634,midway,L2,1
0371332,54596,midway,L2,1
8261125,10231,end_of_unit,L2,1
8261125,97673,end_of_unit,L2,1
8261125,38641,end_of_unit,L2,1
8261125,13080,end_of_unit,L3,1
8261125,56741,end_of_unit,L3,1
8261125,27971,end_of_unit,L3,1
8261125,63088,end_of_unit,L3,1
8261125,14415,baseline,L1,0
8261125,56400,baseline,L1,1
8261125,00592,baseline,L1,1
8261125,96748,midway,L2,1
8261125,06238,midway,L2,1
8261125,97634,midway,L2,0
8261125,54596,midway,L2,1
4446418,96748,midway,L2,0
4446418,06238,midway,L2,1
4446418,97634,midway,L2,1
4446418,54596,midway,L2,1
4446418,14415,baseline,L1,1
4446418,56400,baseline,L1,0
4446418,00592,baseline,L1,1
4446418,13080,end_of_unit,L3,0
4446418,56741,end_of_unit,L3,0
4446418,27971,end_of_unit,L3,0
4446418,63088,end_of_unit,L3,0
3259537,13080,end_of_unit,L3,1
3259537,56741,end_of_unit,L3,1
3259537,27971,end_of_unit,L3,1
3259537,63088,end_of_unit,L3,1
3259537,14415,baseline,L1,1
3259537,56400,baseline,L1,1
3259537,00592,baseline,L1,1
3259537,96748,midway,L2,1
3259537,06238,midway,L2,1
3259537,97634,midway,L2,1
3259537,54596,midway,L2,1
7753486,13080,end_of_unit,L3,1
7753486,56741,end_of_unit,L3,1
7753486,27971,end_of_unit,L3,1
7753486,63088,end_of_unit,L3,1
7753486,14415,baseline,L1,1
7753486,56400,baseline,L1,1
7753486,00592,baseline,L1,1
7753486,96748,midway,L2,1
7753486,06238,midway,L2,1
7753486,97634,midway,L2,1
7753486,54596,midway,L2,1
8862318,13080,end_of_unit,L3,1
8862318,56741,end_of_unit,L3,1
8862318,27971,end_of_unit,L3,1
8862318,63088,end_of_unit,L3,1
8862318,14415,baseline,L1,1
8862318,56400,baseline,L1,1
8862318,00592,baseline,L1,1
8862318,96748,midway,L2,1
8862318,06238,midway,L2,1
8862318,97634,midway,L2,1
8862318,54596,midway,L2,1
2339455,13080,end_of_unit,L3,1
2339455,56741,end_of_unit,L3,0
2339455,27971,end_of_unit,L3,0
2339455,63088,end_of_unit,L3,1
2339455,14415,baseline,L1,1
2339455,56400,baseline,L1,0
2339455,00592,baseline,L1,1
2339455,96748,midway,L2,1
2339455,06238,midway,L2,1
2339455,97634,midway,L2,1
2339455,54596,midway,L2,1
9456916,13080,end_of_unit,L3,0
9456916,56741,end_of_unit,L3,0
9456916,27971,end_of_unit,L3,0
9456916,63088,end_of_unit,L3,1
9456916,14415,baseline,L1,1
9456916,56400,baseline,L1,1
9456916,00592,baseline,L1,1
9456916,96748,midway,L2,1
9456916,06238,midway,L2,0
9456916,97634,midway,L2,1
9456916,54596,midway,L2,1
1193830,13080,end_of_unit,L3,1
1193830,56741,end_of_unit,L3,1
1193830,27971,end_of_unit,L3,1
1193830,63088,end_of_unit,L3,1
1193830,14415,baseline,L1,1
1193830,56400,baseline,L1,0
1193830,00592,baseline,L1,1
1193830,96748,midway,L2,1
1193830,06238,midway,L2,1
1193830,97634,midway,L2,1
1193830,54596,midway,L2,1
9998553,10231,end_of_unit,L2,0
9998553,97673,end_of_unit,L2,0
9998553,38641,end_of_unit,L2,0
9998553,13080,end_of_unit,L3,1
9998553,56741,end_of_unit,L3,0
9998553,27971,end_of_unit,L3,1
9998553,63088,end_of_unit,L3,1
9998553,14415,baseline,L1,1
9998553,56400,baseline,L1,0
9998553,00592,baseline,L1,1
9998553,96748,midway,L2,0
9998553,06238,midway,L2,0
9998553,97634,midway,L2,0
9998553,54596,midway,L2,0
3458194,14415,baseline,L1,1
3458194,56400,baseline,L1,1
3458194,00592,baseline,L1,1
3458194,96748,midway,L2,1
3458194,06238,midway,L2,1
3458194,97634,midway,L2,1
3458194,54596,midway,L2,1
3458194,13080,end_of_unit,L3,1
3458194,56741,end_of_unit,L3,0
3458194,27971,end_of_unit,L3,1
3458194,63088,end_of_unit,L3,1
7456673,13080,end_of_unit,L3,0
7456673,56741,end_of_unit,L3,0
7456673,27971,end_of_unit,L3,1
7456673,63088,end_of_unit,L3,1
7456673,14415,baseline,L1,0
7456673,56400,baseline,L1,0
7456673,00592,baseline,L1,1
7456673,49531,midway,L1,1
7456673,96568,midway,L1,1
7456673,33008,midway,L1,1
7456673,96748,midway,L2,0
7456673,06238,midway,L2,1
7456673,97634,midway,L2,1
7456673,54596,midway,L2,1
3421658,14415,baseline,L1,1
3421658,56400,baseline,L1,0
3421658,00592,baseline,L1,1
3421658,10231,end_of_unit,L2,1
3421658,97673,end_of_unit,L2,1
3421658,38641,end_of_unit,L2,1
3421658,13080,end_of_unit,L3,1
3421658,56741,end_of_unit,L3,1
3421658,27971,end_of_unit,L3,1
3421658,63088,end_of_unit,L3,1
3421658,96748,midway,L2,0
3421658,06238,midway,L2,0
3421658,97634,midway,L2,0
3421658,54596,midway,L2,1
2175365,13080,end_of_unit,L3,0
2175365,56741,end_of_unit,L3,1
2175365,27971,end_of_unit,L3,1
2175365,63088,end_of_unit,L3,1
2175365,14415,baseline,L1,1
2175365,56400,baseline,L1,0
2175365,00592,baseline,L1,1
2175365,96748,midway,L2,1
2175365,06238,midway,L2,1
2175365,97634,midway,L2,1
2175365,54596,midway,L2,1
9294096,13080,end_of_unit,L3,1
9294096,56741,end_of_unit,L3,1
9294096,27971,end_of_unit,L3,1
9294096,63088,end_of_unit,L3,1
9294096,14415,baseline,L1,0
9294096,56400,baseline,L1,0
9294096,00592,baseline,L1,1
9294096,49531,midway,L1,0
9294096,96568,midway,L1,1
9294096,33008,midway,L1,1
9294096,96748,midway,L2,1
9294096,06238,midway,L2,1
9294096,97634,midway,L2,1
9294096,54596,midway,L2,0
0083689,14415,baseline,L1,1
0083689,56400,baseline,L1,1
0083689,00592,baseline,L1,1
0083689,96748,midway,L2,1
0083689,06238,midway,L2,1
0083689,97634,midway,L2,1
0083689,54596,midway,L2,1
0083689,13080,end_of_unit,L3,1
0083689,56741,end_of_unit,L3,1
0083689,27971,end_of_unit,L3,0
0083689,63088,end_of_unit,L3,1
6300771,14415,baseline,L1,1
6300771,56400,baseline,L1,0
6300771,00592,baseline,L1,1
6300771,13080,end_of_unit,L3,1
6300771,56741,end_of_unit,L3,1
6300771,27971,end_of_unit,L3,1
6300771,63088,end_of_unit,L3,1
6300771,96748,midway,L2,1
6300771,06238,midway,L2,1
6300771,97634,midway,L2,1
6300771,54596,midway,L2,1
3512486,14415,baseline,L1,1
3512486,56400,baseline,L1,0
3512486,00592,baseline,L1,1
3512486,96748,midway,L2,0
3512486,06238,midway,L2,1
3512486,97634,midway,L2,1
3512486,54596,midway,L2,1
3512486,13080,end_of_unit,L3,1
3512486,56741,end_of_unit,L3,1
3512486,27971,end_of_unit,L3,1
3512486,63088,end_of_unit,L3,1
9492680,14415,baseline,L1,1
9492680,56400,baseline,L1,0
9492680,00592,baseline,L1,1
9492680,13080,end_of_unit,L3,1
9492680,56741,end_of_unit,L3,1
9492680,27971,end_of_unit,L3,1
9492680,63088,end_of_unit,L3,1
9492680,96748,midway,L2,0
9492680,06238,midway,L2,1
9492680,97634,midway,L2,1
9492680,54596,midway,L2,1
7373988,14415,baseline,L1,1
7373988,56400,baseline,L1,1
7373988,00592,baseline,L1,1
7373988,96748,midway,L2,1
7373988,06238,midway,L2,1
7373988,97634,midway,L2,1
7373988,54596,midway,L2,1
7373988,13080,end_of_unit,L3,1
7373988,56741,end_of_unit,L3,1
7373988,27971,end_of_unit,L3,1
7373988,63088,end_of_unit,L3,1
8032115,14415,baseline,L1,1
8032115,56400,baseline,L1,0
8032115,00592,baseline,L1,1
8032115,96748,midway,L2,0
8032115,06238,midway,L2,1
8032115,97634,midway,L2,1
8032115,54596,midway,L2,1
8032115,13080,end_of_unit,L3,0
8032115,56741,end_of_unit,L3,1
8032115,27971,end_of_unit,L3,1
8032115,63088,end_of_unit,L3,1
2003285,13080,end_of_unit,L3,0
2003285,56741,end_of_unit,L3,0
2003285,27971,end_of_unit,L3,0
2003285,63088,end_of_unit,L3,0
2003285,14415,baseline,L1,1
2003285,56400,baseline,L1,1
2003285,00592,baseline,L1,1
2003285,96748,midway,L2,1
2003285,06238,midway,L2,1
2003285,97634,midway,L2,1
2003285,54596,midway,L2,1
0759962,14415,baseline,L1,1
0759962,56400,baseline,L1,1
0759962,00592,baseline,L1,1
0759962,13080,end_of_unit,L3,1
0759962,56741,end_of_unit,L3,1
0759962,27971,end_of_unit,L3,0
0759962,63088,end_of_unit,L3,1
0759962,96748,midway,L2,0
0759962,06238,midway,L2,1
0759962,97634,midway,L2,1
0759962,54596,midway,L2,1
0831301,96748,midway,L2,1
0831301,06238,midway,L2,1
0831301,97634,midway,L2,1
0831301,54596,midway,L2,0
0831301,13080,end_of_unit,L3,1
0831301,56741,end_of_unit,L3,1
0831301,27971,end_of_unit,L3,1
0831301,63088,end_of_unit,L3,1
0831301,14415,baseline,L1,1
0831301,56400,baseline,L1,1
0831301,00592,baseline,L1,1
7419782,96748,midway,L2,1
7419782,06238,midway,L2,1
7419782,97634,midway,L2,1
7419782,54596,midway,L2,1
7419782,13080,end_of_unit,L3,1
7419782,56741,end_of_unit,L3,1
7419782,27971,end_of_unit,L3,1
7419782,63088,end_of_unit,L3,1
7419782,14415,baseline,L1,1
7419782,56400,baseline,L1,0
7419782,00592,baseline,L1,1
6833930,14415,baseline,L1,0
6833930,56400,baseline,L1,1
6833930,00592,baseline,L1,1
6833930,13080,end_of_unit,L3,0
6833930,56741,end_of_unit,L3,1
6833930,27971,end_of_unit,L3,1
6833930,63088,end_of_unit,L3,1
6833930,96748,midway,L2,1
6833930,06238,midway,L2,1
6833930,97634,midway,L2,1
6833930,54596,midway,L2,1
8115816,13080,end_of_unit,L3,1
8115816,56741,end_of_unit,L3,0
8115816,27971,end_of_unit,L3,1
8115816,63088,end_of_unit,L3,1
8115816,14415,baseline,L1,1
8115816,56400,baseline,L1,1
8115816,00592,baseline,L1,1
8115816,96748,midway,L2,1
8115816,06238,midway,L2,1
8115816,97634,midway,L2,1
8115816,54596,midway,L2,1
2812511,13080,end_of_unit,L3,0
2812511,56741,end_of_unit,L3,0
2812511,27971,end_of_unit,L3,0
2812511,63088,end_of_unit,L3,1
2812511,14415,baseline,L1,0
2812511,56400,baseline,L1,0
2812511,00592,baseline,L1,1
2812511,49531,midway,L1,1
2812511,96568,midway,L1,1
2812511,33008,midway,L1,1
2812511,96748,midway,L2,1
2812511,06238,midway,L2,1
2812511,97634,midway,L2,1
2812511,54596,midway,L2,1
3066294,10231,end_of_unit,L2,0
3066294,97673,end_of_unit,L2,0
3066294,38641,end_of_unit,L2,0
3066294,13080,end_of_unit,L3,0
3066294,56741,end_of_unit,L3,1
3066294,27971,end_of_unit,L3,0
3066294,63088,end_of_unit,L3,0
3066294,14415,baseline,L1,0
3066294,56400,baseline,L1,0
3066294,00592,baseline,L1,0
3066294,49531,midway,L1,1
3066294,96568,midway,L1,0
3066294,33008,midway,L1,1
3066294,96748,midway,L2,0
3066294,06238,midway,L2,0
3066294,97634,midway,L2,0
3066294,54596,midway,L2,0
8068414,10231,end_of_unit,L2,0
8068414,97673,end_of_unit,L2,1
8068414,38641,end_of_unit,L2,1
8068414,13080,end_of_unit,L3,0
8068414,56741,end_of_unit,L3,1
8068414,27971,end_of_unit,L3,0
8068414,63088,end_of_unit,L3,0
8068414,14415,baseline,L1,1
8068414,56400,baseline,L1,1
8068414,00592,baseline,L1,1
8068414,96748,midway,L2,0
8068414,06238,midway,L2,0
8068414,97634,midway,L2,1
8068414,54596,midway,L2,1
7557082,10231,end_of_unit,L2,1
7557082,97673,end_of_unit,L2,1
7557082,38641,end_of_unit,L2,1
7557082,13080,end_of_unit,L3,1
7557082,56741,end_of_unit,L3,1
7557082,27971,end_of_unit,L3,1
7557082,63088,end_of_unit,L3,NA
7557082,14415,baseline,L1,1
7557082,56400,baseline,L1,1
7557082,00592,baseline,L1,1
7557082,96748,midway,L2,0
7557082,06238,midway,L2,0
7557082,97634,midway,L2,0
7557082,54596,midway,L2,1
5891741,49531,midway,L1,1
5891741,96568,midway,L1,1
5891741,33008,midway,L1,1
5891741,96748,midway,L2,1
5891741,06238,midway,L2,1
5891741,97634,midway,L2,0
5891741,54596,midway,L2,1
5891741,10231,end_of_unit,L2,1
5891741,97673,end_of_unit,L2,0
5891741,38641,end_of_unit,L2,1
5891741,13080,end_of_unit,L3,1
5891741,56741,end_of_unit,L3,0
5891741,27971,end_of_unit,L3,1
5891741,63088,end_of_unit,L3,1
5891741,14415,baseline,L1,0
5891741,56400,baseline,L1,0
5891741,00592,baseline,L1,1
3245468,13080,end_of_unit,L3,1
3245468,56741,end_of_unit,L3,1
3245468,27971,end_of_unit,L3,0
3245468,63088,end_of_unit,L3,0
3245468,14415,baseline,L1,1
3245468,56400,baseline,L1,0
3245468,00592,baseline,L1,1
3245468,96748,midway,L2,1
3245468,06238,midway,L2,1
3245468,97634,midway,L2,1
3245468,54596,midway,L2,1
4860783,14415,baseline,L1,1
4860783,56400,baseline,L1,1
4860783,00592,baseline,L1,1
4860783,96748,midway,L2,1
4860783,06238,midway,L2,1
4860783,97634,midway,L2,1
4860783,54596,midway,L2,1
4860783,13080,end_of_unit,L3,1
4860783,56741,end_of_unit,L3,0
4860783,27971,end_of_unit,L3,1
4860783,63088,end_of_unit,L3,1
4934832,13080,end_of_unit,L3,1
